"1981,76,Mike Dunleavy,SG,26,HOU,74,0,21.7,4.2,8.5,.491,0.0,0.2,.063,4.2,8.3,.502,.491,2.1,2.5,.839,0.4,1.2,1.6,3.6,0.9,0.0,1.9,2.2,10.5"
"1981,77,T.R. Dunn,SG,25,DEN,82,0,17.4,1.8,4.3,.412,0.0,0.0,.000,1.8,4.3,.415,.412,1.0,1.5,.653,1.6,2.0,3.7,1.0,0.8,0.4,0.7,1.7,4.5"
"1981,78,John Duren,PG,22,UTA,40,0,11.5,0.8,2.5,.327,0.0,0.0,.000,0.8,2.5,.330,.327,0.1,0.2,.556,0.2,0.7,0.9,1.4,0.5,0.1,0.9,1.4,1.8"
"1981,79,James Edwards,C,25,IND,81,0,29.3,6.3,12.4,.509,0.0,0.0,.000,6.3,12.4,.510,.509,3.0,4.3,.703,2.4,4.7,7.0,2.6,0.4,1.6,2.0,3.8,15.6"
"1981,80,Bob Elliott,C,25,NJN,73,0,18.1,2.9,5.7,.511,0.0,0.0,.500,2.9,5.7,.511,.512,1.7,2.8,.599,1.4,2.2,3.6,1.8,0.5,0.2,1.6,2.4,7.5"
"1981,81,Len Elmore,C,28,MIL,72,0,12.8,1.1,2.9,.358,0.0,0.0,0,1.1,2.9,.358,.358,0.8,1.0,.720,0.9,1.9,2.9,1.0,0.5,0.7,0.6,2.5,2.9"
"1981,82,Alex English,SF,27,DEN,81,0,38.2,9.5,19.2,.494,0.0,0.1,.600,9.4,19.1,.494,.495,4.8,5.7,.850,3.4,4.6,8.0,3.6,1.3,1.2,3.0,3.1,23.8"
"1981,83,Julius Erving,SF,30,PHI,82,0,35.0,9.7,18.6,.521,0.0,0.2,.222,9.6,18.4,.525,.522,5.1,6.5,.787,3.0,5.0,8.0,4.4,2.1,1.8,3.2,2.8,24.6"
"1981,84,Mike Evans,PG,25,MIL,71,0,12.8,1.9,4.1,.460,0.0,0.2,.143,1.9,3.9,.477,.464,0.7,0.9,.781,0.3,0.9,1.2,2.4,0.5,0.1,1.0,1.6,4.5"
"1981,85,Eric Fernsten,C,27,BOS,45,0,6.2,0.8,1.8,.481,0.0,0.0,0,0.8,1.8,.481,.481,0.4,0.7,.667,0.6,0.7,1.4,0.2,0.1,0.2,0.4,0.6,2.1"
"1981,86,Chris Ford,SG,32,BOS,82,75,33.2,3.8,8.6,.444,0.4,1.3,.330,3.4,7.3,.465,.470,0.8,1.1,.736,0.9,1.1,2.0,3.6,1.2,0.3,1.5,2.6,8.9"
"1981,87,Don Ford,SF,28,CLE,64,0,15.6,1.6,3.5,.446,0.0,0.0,.000,1.6,3.5,.452,.446,0.3,0.4,.917,1.2,1.4,2.6,1.3,0.2,0.2,0.8,1.6,3.5"
"1981,88,Phil Ford,PG,24,KCK,66,0,34.7,6.4,13.4,.478,0.2,0.5,.306,6.3,12.9,.485,.484,4.5,5.4,.831,0.4,1.5,1.9,8.8,1.5,0.1,3.7,2.9,17.5"
"1981,89,World B. Free,SG,27,GSW,65,0,36.5,7.9,17.8,.446,0.1,0.5,.161,7.9,17.3,.454,.448,8.1,10.0,.814,0.7,1.7,2.4,5.6,1.3,0.2,3.0,2.8,24.1"
"1981,90,Tony Fuller,SG,22,DET,15,0,16.5,1.6,4.4,.364,0.0,0.1,.000,1.6,4.3,.369,.364,0.8,1.1,.750,0.9,1.9,2.8,1.9,0.7,0.1,1.5,1.7,4.0"
"1981,91,Mike Gale,PG,30,TOT,77,0,14.4,2.0,4.0,.508,0.0,0.1,.286,2.0,3.9,.513,.511,0.7,0.9,.809,0.2,1.1,1.3,2.2,1.2,0.1,1.0,1.5,4.8"
"1981,92,Calvin Garrett,SF,24,HOU,70,0,23.4,2.7,5.9,.453,0.0,0.0,.333,2.7,5.9,.454,.454,0.7,0.9,.806,1.2,2.6,3.8,1.9,0.7,0.1,1.3,2.4,6.1"
"1981,93,Gus Gerard,SF,27,TOT,27,0,9.3,1.5,4.1,.369,0.0,0.1,.000,1.5,4.0,.383,.369,1.0,1.5,.675,1.1,1.4,2.5,0.6,0.4,0.3,0.6,1.5,4.0"
"1981,94,George Gervin,SG,28,SAS,82,0,33.7,10.4,21.1,.492,0.1,0.4,.257,10.3,20.7,.496,.494,6.2,7.6,.826,1.5,3.6,5.1,3.2,1.1,0.7,3.1,2.6,27.1"
"1981,95,Artis Gilmore,C,31,CHI,82,0,34.5,6.7,10.0,.670,0.0,0.0,0,6.7,10.0,.670,.670,4.6,6.5,.705,2.7,7.4,10.1,2.1,0.6,2.4,2.9,3.6,17.9"
"1981,96,Mike Glenn,PG,25,NYK,82,0,18.4,3.5,6.2,.558,0.0,0.1,.364,3.4,6.1,.562,.562,1.2,1.3,.891,0.3,0.7,1.1,1.3,0.9,0.1,0.8,1.5,8.2"
"1981,97,Mike Gminski,C,21,NJN,56,0,28.2,5.2,12.3,.423,0.0,0.0,.000,5.2,12.3,.424,.423,2.8,3.6,.767,2.4,5.0,7.5,1.3,1.0,1.8,2.3,2.3,13.2"
"1981,98,Glen Gondrezick,PF,25,DEN,73,0,14.8,2.1,4.5,.471,0.0,0.0,.000,2.1,4.5,.474,.471,1.5,1.9,.818,1.9,2.3,4.2,1.1,1.2,0.3,0.9,2.5,5.8"
"1981,99,Rickey Green,PG,26,UTA,47,0,27.8,3.7,7.8,.481,0.0,0.0,.000,3.7,7.8,.482,.481,1.5,2.1,.722,0.6,1.8,2.5,5.0,1.6,0.0,1.8,2.6,9.0"
